ID,BMI
198,17.89358957520438
199,20.26661007039089
200,19.673846120919343
201,22.581158761841834
202,20.28780451236226
203,18.23213874930678
204,19.878262974558037
205,20.743652714538666
206,21.903413078201183
207,17.36993331080988
208,20.469494552147783
209,20.428434245948708
210,20.82012540973215
211,17.046382029603937
212,18.524327134982585
213,21.31241310551048
214,18.83370639870344
215,20.506449364546
216,18.08064897695785
217,19.066235366794594
218,19.44953396288417
219,18.040760424201235
220,16.826508999919596
221,17.43318650364593
222,18.929630334831774
223,19.362738936264023
224,19.723772517998466
225,17.67432721270544
226,17.921167911488908
227,17.212001278825365
228,18.255536892244905
229,19.71411208819746
230,22.207683439503196
231,17.491918787887215
232,17.378663483170303
233,23.430337696328284
234,21.242267887641386
235,19.460659353717705
236,19.99652043468026
237,19.681038063248547
238,18.55961888416017
239,17.163993759306262
240,19.643081629853615
241,22.496323521492123
242,18.27133129758348
243,17.67079367483976
244,20.14013369239129
245,16.923413304361492
246,21.455217722862603
247,19.44587587355045
248,19.646658470946125
249,17.71606618356002
250,19.10713474617636
251,17.954684655735473
252,19.802168026796632
253,19.385263842618173
254,19.041710167852614
255,20.252501410258546
256,19.09967441549719
257,19.732308396413817
258,21.19819721742595
259,21.305866120971228
260,16.953869356462185
261,22.362831150509557
262,20.149306301500246
263,19.7070166541055
264,19.5602306748725
265,17.36131677964843
266,21.513546267275736
267,18.36250023892726
268,17.20198666052634
269,16.148189409805358
270,18.67870055817448
271,19.873781931005524
272,19.12637307194541
273,17.92137894886238
274,18.224337783580967
275,19.06732346633882
276,20.16368379067045
277,19.639592677688867
278,15.623683006581436
279,18.555613628916763
280,17.10062666402543
281,16.7032715371821
282,19.660447999093034
283,19.55443927878555
284,17.503690979386075
285,18.443115227394024
286,20.96381459959739
287,18.797454517647907
288,19.08535569735904
289,17.946696718508907
290,21.318141457545988
291,19.150669837863873
292,17.021673729889685
293,19.540618888001
294,17.57269594967032
295,18.58346246730849
296,18.506486385831753
297,20.001642741701925
298,19.76197298801364
299,19.026376049429537
300,18.32528076964777
301,18.503559699033215
302,19.62303361441716
303,19.495322017859227
304,18.866089758141232
305,18.46852937479637
306,20.30750463504621
307,19.19654186116414
308,19.99226178073875
309,21.20486706267195
310,17.063639849738006
311,21.332010227564254
312,22.68064235168247
313,18.57768562582582
314,17.435167159350318
315,19.793574601527734
316,19.866187331889748
317,18.85218743550337
318,19.56005923835852
319,21.503513217646763
320,18.280690554698516
321,19.38560472563423
322,23.037783572815822
323,16.582301339243205
324,20.237033342245322
325,18.68911297154695
326,22.167370388244247
327,17.692100421828922
328,18.156533674152232
329,18.138661866708446
330,22.191223693474676
331,19.590915116734546
332,19.70626619888573
333,18.61582670152838
334,18.92349611390005
335,19.560357220675996
336,19.983001583678114
337,18.455106821941772
338,17.895473263875118
339,17.359496886855787
340,19.470080383582125
341,16.178371498568236
342,18.48453337438556
343,18.995891025233234
344,20.44918661259865
345,21.210731884787144
346,19.890710213202084
347,18.45766964129652
348,19.6251024633624
349,16.40091210699989
350,20.291772282398693
351,20.083942088356718
352,18.395443713057265
353,20.46104800758951
354,20.23786971743272
355,19.32511957671056
356,18.545310770948266
357,20.916514151352985
358,18.75925717065849
359,18.4410599143993
360,24.29716095950731
361,18.638436608609585
362,19.552109242476803
363,19.557020401328245
364,18.769260466410973
365,20.926311424015925
366,19.210558833210577
367,18.069616095550014
368,18.191787956622893
369,18.952406768360067
370,17.050095003939795
371,15.261662495931493
372,20.145624517907148
373,18.74235003232458
374,21.059121295694887
375,22.18201298570441
376,18.58923976329314
377,21.096981287351838
378,18.571178531171896
379,18.662644116173407
380,20.342826416932734
381,16.085344855892448
382,19.402271474624595
383,22.095836888239752
384,17.966082431776318
385,19.441369963885087
386,18.13986542110693
387,17.297385747920252
388,18.536872574528307
389,19.183438164798762
390,18.65517590517362
391,21.22288487214457
392,18.76339388072048
393,18.126865795245358
394,18.88100691249986
395,19.41815052272749
396,21.42999642580216
397,20.14465618604931
398,18.666280657844307
399,18.286133527305317
400,21.875491441532322
401,19.21232475041148
402,19.998307585569002
403,21.396973388507167
404,20.39497020067312
405,19.066666237039357
406,21.59828993618482
407,20.56119269369898
408,21.10855283929392
409,16.568741679690618
410,20.875651776595817
411,20.583103732342103
412,16.910537982056713
413,19.46242759114
414,20.265154814785365
415,21.494268251281103
416,16.797643330807716
417,19.209732047365407
418,20.62438783078305
419,19.7246659893083
420,19.6852778846423
421,19.3523154514478
422,20.778897801234628
423,19.07833127275557
424,16.337046285310194
425,20.389364862100688
426,16.224724861294508
427,17.516516497805195
428,20.18109655676395
429,20.342474472844714
430,15.490064319170092
431,18.89649772648236
432,20.43617704285795
433,22.802581436408452
434,18.724084612467003
435,21.18276723893096
436,19.74536122498489
437,20.055254784161527
438,16.80526301034024
439,17.731486733818272
440,18.249972471369603
441,19.86268689906404
442,18.530490279241878
443,21.383620219842182
444,18.492552230191734
445,19.02628345641164
446,20.473729992233896
447,22.323324569960647
448,19.076999460790844
449,19.56623876461761
450,19.25704883211332
451,19.066592082177102
452,21.737509009712568
453,18.122468059022783
454,19.135897653376684
455,20.85075545259225
456,17.735183936366827
457,17.998663260914824
458,20.639024540637134
459,20.75660505453034
460,19.457932028301823
461,17.62212326403018
462,21.703454171542436
463,16.313900128705033
464,19.450766254763067
465,18.31453332148812
466,17.173788679457232
467,17.701843830401202
468,18.81742036392033
469,19.91802661176173
470,19.076806720920263
471,17.936772739208948
472,18.995719568176924
473,21.040592043826965
474,20.850566551322274
475,19.032522337569148
476,17.65301940844932
477,19.18318816812237
478,19.591792234166494
479,20.731326935659066
480,19.937731424220146
481,19.693182559171227
482,20.57636228183105
483,20.943162559621094
484,19.21956738901996
485,21.588556715709053
486,19.377471684226485
487,19.809173129121305
488,19.765352992195442
489,18.381337474349486
490,20.417668340193195
491,18.510574443060623
492,16.787389211603998
493,18.729577685241708
494,17.619569196992067
495,20.443707916206247
496,20.911921252007545
497,20.17986945414913
498,17.73666366288093
499,20.581526691270945
500,20.091500247452462
501,19.12707251327752
502,17.713034759362788
503,18.477899935136442
504,18.75488926191017
505,19.59259860490992
506,19.088312752871925
507,17.474010583329452
508,19.676297795385093
509,18.275675560345228
510,20.982105310171253
511,19.122688178742106
512,21.693482999647934
513,19.709494545213897
514,16.045159795066578
515,21.73894041138865
516,16.724560295927578
517,20.077331376613817
518,19.2639354565844
519,19.752298713349614
520,17.21504775626594
521,21.61298337803948
522,19.281721959528134
523,19.018100902676128
524,19.99534459243681
525,18.229783289460887
526,20.55286454218682
527,18.02269716270101
528,18.118839039967632
529,20.22618545021017
530,18.67270019362356
531,18.61778774871022
532,21.684562030931836
533,18.859964596335033
534,21.35918626864493
535,17.769468268980393
536,19.56571166393984
537,17.37433063439183
538,19.854933169588012
539,18.73375054121265
540,19.88629611235409
541,20.54023585364516
542,18.15692108045461
543,18.12133057211848
544,17.489505468338486
545,19.625979383665896
546,20.12600519014082
547,17.575934023360002
548,18.5575607470365
549,20.315794146848692
550,16.75437538205284
551,20.472447026130503
552,20.25759888580448
553,19.84488321887454
554,19.85444278945361
555,17.357885079521786
556,19.616073858438504
557,18.56369721162281
558,19.21764749806049
559,19.00167274431378
560,20.052588140076047
561,19.840524022705505
562,19.186407033469692
563,20.8917891406133
564,21.728742352854663
565,19.87752718776103
566,17.576648187711026
567,20.723750433675026
568,19.72539323700313
569,18.67971251622007
570,22.550198295877113
571,20.628524880485397
572,22.165202939059853
573,16.897192742969278
574,19.180393839380372
575,20.871412922229567
576,19.776913825652965
577,18.63834467310766
578,18.97328664092724
579,18.86482977906201
580,18.58768688079856
581,17.901608271517375
582,22.2547879469834
583,19.211249874036017
584,21.295336609700207
585,19.460288007230908
586,18.428917457443603
587,19.802250659184374
588,20.169147280204005
589,19.79763619964255
590,20.10329100558223
591,18.16649237928909
592,19.90291356480006
593,17.588601593409074
594,18.30150099637085
595,21.20853696567467
596,19.78008775899681
597,19.3559700592632
598,17.395089689615887
599,21.671661788101282
600,21.166292116016656
601,18.98788128410384
602,20.259965433207626
603,21.794094135483643
604,20.43016811909249
605,21.56286154155596
606,17.485177969515313
607,21.053752419691
608,17.308205373896012
609,19.974813640944895
610,19.553362142884193
611,19.187320711315056
612,20.68098486136498
613,19.136750838750405
614,18.555169858561566
615,21.495509783460907
616,21.976288972302946
617,19.08965451078872
618,18.751120156940946
619,16.50687106323295
620,21.955625484814714
621,17.916819854371322
622,20.408816330953144
623,18.19139780668106
624,18.290912659220066
625,20.096544441108307
626,20.087918484907966
627,18.965128452158567
628,18.052621201554896
629,18.418054283598156
630,19.206782908764453
631,19.362833162545602
632,17.17614225990322
633,19.98752417543889
634,22.157125335339977
635,19.09256946636982
636,20.984426495121216
637,22.097243097042146
638,18.95491307300217
639,18.813298731699525
640,18.92513842088263
641,21.413294811166395
642,19.169816276745696
643,18.163535938970174
644,21.002058749070308
645,20.25283185752624
646,18.34964601920632
647,19.3787202107816
648,21.69811829493307
649,19.649589637730514
650,17.23361051663362
651,21.365265542214036
652,19.795024362851766
653,19.19328611079166
654,18.68235714862813
655,19.722522810446016
656,20.173089923438308
657,20.968583927902912
658,21.04870319108304
659,18.01825239423552
660,17.803409514143382
661,16.181791327202408
662,20.20497400290104
663,16.619582222597153
664,22.021745508129744
665,22.495652460632787
666,20.53952369916762
667,17.820845645463518
668,18.828935153733774
669,19.981436457398146
670,19.584592115864094
671,19.943734927110818
672,15.8595377034429
673,18.49605298797817
674,16.567868327896754
675,20.14656148213895
676,20.993125014367234
677,19.217816476892637
678,19.254315796720647
679,22.352242028810775
680,18.78316773667788
681,20.571426590716733
682,18.59806747715107
683,15.797627273177788
684,20.303556125800704
685,15.747551872155212
686,21.330225916269374
687,18.956471907529163
688,18.97032465065137
689,21.09335914536789
690,17.886012871582054
691,19.86105164791399
692,19.627946142880987
693,18.96785954704159
694,21.22536282223159
695,18.237835342782915
696,18.23682299820775
697,20.46632520288898
698,20.418778669108445
699,18.432269751802696
700,20.145747403147265
701,19.410359441287447
702,20.88665957152371
703,22.791605875173868
704,20.751265337631022
705,20.572344683729423
706,21.2118005317402
707,18.29710216015215
708,21.764816368068875
709,17.172339001206588
710,20.508779309747485
711,20.53017223614365
712,18.729500194258755
713,21.449135792446388
714,17.15357619353616
715,17.649117624030964
716,18.953985677164614
717,15.70750480146367
718,19.783735753279874
719,21.966813054150478
720,19.73112077694571
721,17.42095457217331
722,21.5227947256282
723,20.695616516621566
724,16.576225600884637
725,18.864721937316045
726,19.69578436609233
727,20.227634333889267
728,19.708892510153735
729,19.68796991192706
730,19.18386478593416
731,17.17394558121356
732,18.493691941229432
733,16.85943816854042
734,21.682194064241944
735,19.14490765910472
736,17.462738572778054
737,20.982887572765573
738,19.26734316582272
739,21.34123725439609
740,19.668087711448152
741,20.24657400877232
742,22.29207127355728
743,20.941452185464218
744,20.217267584982906
745,18.207342769223896
746,18.35317771121495
747,19.217471490868398
748,18.760359027311186
749,18.356951186861394
750,18.131797888467243
751,20.960753168326686
752,15.575948797907452
753,20.59908756457097
754,19.46595557516225
755,18.69311143510437
756,17.538454983317713
757,19.228987423273555
758,19.72674355576247
759,16.041899863080186
760,19.20834857088801
761,18.321560822611715
762,21.129774023380488
763,20.872002212882702
764,21.18051082078169
765,18.885651594921335
766,18.87465794088717
767,19.845680402038337
768,20.25191525071383
769,20.82697971811729
770,18.125276443007554
771,20.31617989407426
772,19.373223663023413
773,17.94544260829913
774,19.480906740012422
775,18.67282719141271
776,17.006577386853394
777,20.009719429170765
778,21.407891084824776
779,17.367797026829482
780,18.528114653598426
781,18.47691093800713
782,17.68908726912022
783,19.495746298046136
784,21.253111012097964
785,17.012898163264257
786,18.88455121065404
787,18.604420572573662
788,18.85880135116794
789,19.460412531604515
790,20.9603727005968
791,18.897643095682774
792,17.083970725928694
793,20.74850774174979
794,16.993142509884336
795,18.397294146500656
796,21.086868576854435
797,20.388486105282926
798,19.616945325035765
799,21.387122841193328
800,18.908501595307516
801,20.9123851983387
802,19.185412183320228
803,19.373666216351193
804,18.61130960422676
805,19.973214185099717
806,17.129448812128803
807,19.352846192746405
808,18.236706947132014
809,20.101283834442942
810,17.628528123961196
811,17.78185759564995
812,20.595837646379152
813,17.656701735926205
814,19.398573355742514
815,20.370715157646664
816,19.324010180103187
817,19.476497547231507
818,18.746052489251387
819,19.139021723700615
820,18.8120808554025
821,18.912825171026753
822,22.15067508883592
823,19.335332912932518
824,18.995447107416094
825,18.157637058994684
826,19.717446993197697
827,20.88597753501385
828,19.766326623046602
829,22.59795831426959
830,18.40730097932428
831,19.601334050289324
832,22.284880138495136
833,21.025756861465386
834,18.664879999516913
835,21.550351472172366
836,18.85725973190089
837,20.976789387964878
838,18.301416023789262
839,17.071230543287708
840,19.983380266601753
841,21.05669684557045
842,19.00823297663614
843,16.723127038807963
844,17.724098732064817
845,19.820901451641813
846,20.095714611544548
847,20.80626827045211
848,19.012169347089213
849,19.730436946360687
850,21.38595179052021
851,18.115224724129508
852,17.108922868472508
853,19.80062754932889
854,19.331614824100797
855,17.40736711671788
856,19.68948911501371
857,20.007972426903173
858,20.724572979591663
859,18.23174748156524
860,16.655660018055933
861,18.058508956847295
862,17.571934403752856
863,17.350925724382037
864,19.260223520741846
865,19.148596741468694
866,19.627894219470548
867,17.436361910752403
868,19.156319251507767
869,16.685394444705327
870,19.161577821322673
871,19.21874565348725
872,17.941970151345007
873,19.470112719862925
874,18.349967947936975
875,20.81284437828992
876,18.737253552565587
877,18.006630951009335
878,18.916303826740684
879,20.407454683415025
880,18.604497191684807
881,19.246685959672455
882,18.16793666190895
883,20.234957394093005
884,18.225928844990527
885,20.72944390934588
886,17.694656257712367
887,21.147016020233032
888,19.570134145521763
889,19.034548757921684
890,19.26923543142353
891,18.268363434669574
892,19.403387652895173
893,17.248042207816468
894,20.21907564260049
895,22.138136661617626
896,19.71053680126268
897,18.774790124990886
898,20.237938307318803
899,21.695256796264648
900,20.00496261877748
901,21.810440530110146
902,20.63369014563724
903,19.668497364392906
904,16.526674308463143
905,22.474121524006662
906,19.101509671433853
907,17.32159921942259
908,18.914910912535998
909,18.45571193250878
910,18.2636153036461
911,17.665866652125203
912,20.009004005226647
913,20.827988361790414
914,16.598003614067565
915,21.907397769984712
916,19.352697717820835
917,19.61200662744744
918,20.412849413110226
919,19.08356184960518
920,22.19345334681881
921,16.1651277816974
922,18.04543499642123
923,18.158564077104607
924,18.010766014860607
925,18.544975068969794
926,20.105979274104904
927,20.6019981545837
928,20.144898655889424
929,16.947227626653348
930,19.670822412410047
931,20.478694604231805
932,19.774427158130912
933,21.110400979810823
934,18.477093251196266
935,19.547639758263504
936,16.967331721051284
937,19.521344010310756
938,17.537153300867697
939,20.20030894622741
940,18.82405572700675
941,20.034805917050505
942,21.67683142635861
943,20.183045130103807
944,20.154464148526184
945,17.78310461925224
946,19.17883250222791
947,19.484873538884088
948,19.466454606676592
949,19.865941245444123
950,21.98605219303511
951,19.451693620309086
952,20.536180815419332
953,19.428824413614976
954,19.962640007126545
955,18.47322689038769
956,21.157704310660478
957,15.536134818915
958,17.28734470356478
959,16.970182439917092
960,18.64992450304055
961,17.213796970792547
962,21.167179654866352
963,19.201487915383392
964,20.16894228961932
965,19.279172472814306
966,20.02120873224234
967,19.931008836288218
968,17.671378615551397
969,15.294296714559731
970,19.117597252300644
971,19.088003600425395
972,16.442440986425293
973,16.928183382496158
974,19.570916413986644
975,16.244554079438092
976,20.27912443825953
977,20.450942970133358
978,19.640752433451517
979,20.215828968476373
980,20.848692530012528
981,21.37247329609223
982,18.27209592658659
983,19.983300064796595
984,21.07793896921729
985,16.918668150793927
986,17.487013834703024
987,18.644679275889338
988,19.08841434440948
989,18.391691768587602
990,21.245868481251847
991,16.0943711711915
992,18.211751383335365
993,20.814911934136965
994,17.134708015800463
995,23.01543375966905
996,19.459937906246235
997,18.85550518932405
998,18.495167399394408
999,19.38352304704528
1000,18.426721675979774
